variation	verified_reviews	rating	date	feedback
Echo Dot	Honestly, not certain I am going to keep it, yet.  Voice recognition is fairly good, but you have to use very specific phrases for the dot to understand what you are asking.  The Alexa app drains my phone battery by keeping the location on.  I don't have any other smart home devices, so I am not reaping the benefits of the dot as much as I had hoped.  It is, however, nice on a few levels.  I like adding things to the shopping list via voice command, It would be nice to be able to replace the Amazon shopping list with the list app of your choice, so that you don't have to say the magic words to get it to add to the correct list.	3	December 24, 2019	1
Echo Dot	The Echo Dot has a lot of great uses, but it falls terribly short with when it comes to playing music. It worked great for months, we have a total of 4 Dots and one Echo show and it was great having music throughout the house. Randomly they would quit playing music and have static. It isn't all of them at once, it is one at a time. Sometimes they work great, other times they won't even play. It isn't the internet because the other ones are still playing. It isn't the distance because they are in the same place there they were when we didn't have any problem. There isn't any electrical interference. Nothing changes when it works and when it doesn't. The product itself is just inconsistent. Next purchase will be Google.	1	April 29, 2022	0
Echo Dot	Alexa is easy to communicate with. The harmonizing to the smart features in my not so much.	3	October 16, 2021	1
Echo Dot	I like the echo dot a great assistant that can even integrate into my smart tv; however, I also love music, I have a smart tv that I play music from but I wanted an alternative since it is too much of a hassle unfortunately the sound quality of the music mediocre at best and the bass is probably the worst of the quality of sound.	3	May 18, 2021	1
Echo Dot	This may be Amazon Prime problem  But  Alexa doesn’t listen to me closely  maybe I have to pay more money  But  when I ask for Christmas Traditional Music with or without vocals or with orchestra music only she is lost  Look at Sirius Xm Traditional Christmas music  it is all back in 40 50 60 and early 70ties  it has Ray Coneff singers and Boston pops orchastra Nat King Cole  Percy Faith Perry Como as well as Bing Crosby Frank Sinatra and many other bands and instrumental music  Even the vocals on Alexa don’t carry the good old traditional songs I remember  sorry I’m over 72 and just want to hold on to my youth memories  thanks for asking	3	December 24, 2019	1
Echo Dot	As we all know, it is always useful to have an Echo at home because Alexa is useful for many things that you should remember during the day, ask questions or simply tell her that you want to listen to your favorite song.  The size depends on how you prefer it and the money that each person wants to invest.  Personally, this Echo has worked very well for me, the volume and sound quality are very good, also the size and weight is ideal to take anywhere.  Until now I have never had connection problems, however the voice recognition fails several times	3	July 28, 2020	1
Echo Dot	I don't like this product especially the speaker. It's a great idea but not great with privacy	3	October 9, 2021	1
Echo Dot	"As said earlier bought 3 or 4 as gifts but the one I kept for myself quit working with a message "" needs an alexa app???"	2	June 2, 2022	0
Echo Dot	Good produck	3	December 10, 2021	1
Echo Dot	I do not like that there isn’t a customer service phone number. I don’t not like that issues can not be resolved.	3	September 23, 2021	1
Echo Dot	"We liked our first generation Echo Dot, so when the newest one went on sale for $22 for Christmas we purchased one to get a ""new and improved"" model. Alexa's voice on the new one is best described as muffled, sometime to the point of being unintelligible. My wife is not at all happy with this. We never had this problem with our old one. Attempting to adjust the EQ in the Alexa app had no affect on this muffled speech problem and seemed to only change EQ parameters for playing music. By the way,  music does sound better on the 3rd generation DOT. Still, for a newer model that should be an improvement, Amazon took one step forward (music) and two steps back (voice) on the new Dot."	3	December 26, 2019	1
Echo Dot	I really think it’s cool tech, but everything it does, I can do on my phone. It’s really cool as a gift.	3	September 21, 2021	1
Echo Dot	Alexa can't understand half of what is asked. When you give a title of a song alexa plays something else. You have to keep repeating yourself slowly and over and over on some things. Sound quality is not very good. Its ok if you keep volume lower, when turned up its tinny.	2	February 28, 2022	0
