variation	verified_reviews	rating	date	feedback
Echo Dot	I replaced an Echo dot Gen. 1 with a Gen 3.  I want my Gen 1 back.  The Gen 3 might be better at playing music because of the bass, but I have a stereo and a cell phone for music.  There is so much bass, that I cannot understand Alexa when she speaks.  I am literally considering putting my Gen 1 back into service.	3	September 21, 2022	1
Echo Dot	Can’t listen if it’s not plugged in #bummer	3	October 21, 2022	1
Echo Dot	Need to link kids account and controls it.	3	October 24, 2022	1
Echo Dot	We've been messing around with certain features and deciding what we like, love, dislike, and just loathe... but... I think the hardest part for me has been the sound quality. Alexa sounds so muffled to me regardless of what I do or where we place the speaker. Which is a bummer because it could be a helpful tool... if I could just hear her.	3	September 21, 2022	1
Echo Dot	The above is my review	3	October 25, 2022	1
Echo Dot	Not as smart as I thought. But it is ok for some music choices.	3	October 19, 2022	1
Echo Dot	I was just really disappointed that when my trial to Amazon music was over how little I can do with my dog	3	October 9, 2022	1
Echo Dot	APPLE MUSIC DOENST WORK SO I EITHER CHANGE TO SPOTIFY OR CONNECT VIA BLUETOOTH SO I CAN LISTEN TO MUSIC	3	October 10, 2022	1
Echo Dot	I have come to depend on my Alexa devices, but find that I need to replace them about once per year. They aren't especially expensive, but I think that Amazon should devote more resources to making a quality product that won't contribute to landfill pollution and plastic waste.	3	September 28, 2022	1
Echo Dot	tried several times with no success to connect my Bluetooth speaker which was connected to my other echo dot.	3	October 5, 2022	1
Echo Dot	Ok, I honestly love Amazon and 3 stars would normally be a little harsh for such an inexpensive product that has such impressive capabilities, but this is one of Amazon’s premier products and it has some infuriatingly annoying issues that I can hardly even believe. And you cannot get an answer for resolving half the issues you ask about online or the answers are outdated/wrong.Turning volume up and down is laughable for a “hands-free” device. There are basically only two options:1. “turn up/down” and it alters the volume so little you basically can’t even hear the difference, so you have to tell it to do so 4 times before it makes a noticeable difference (if you own an echo, you will know that this is time-consuming as there is a wait time between each command).2. “Turn way up/down” (or some other magnitude modifying word) and it changes it by like 85%3. There is apparently no 3rd option. The 3rd option should be to turn it up/down 25% (or fill in blank), but I have tried this with every thinkable percentage and it clearly doesn’t factor in whatever percentage I tell it. I mean like come on! This should be so basic for a solve-all device that is supposed to be hands-free.Ring Doorbell connection: if you set this up with your Ring doorbell, or similar product, you cannot set a separate volume for it (I’ve tried). So we have had probably 20 occasions in just a couple months where the doorbell was rung and we didn’t even hear it because we had previously turned the volume down to ~20% for listening to background music.Changing rooms. This is more just an example of many smaller nuisances, however this one was infuriating. Someone got us a new 3rd generation echo dot for Christmas, so we wanted to move our old 2nd generation to a different room and relabel it on the app, and put the new one in it’s place. The information online for how to do this was next to nothing, and what little there was was outdated. And I kept getting all these links for changing location (address) when I was searching for how to change rooms. I finally just factory reset it and set it up all over again, but this time in a different room. Also annoying.Im not going to list every single issue, but there are a lot of other things that should totally be intuitive and easy, but they aren’t, or just as likely they are impossible, but you just don’t know it until you’ve tried it ten times. I and I have no idea why this is the case. I love Amazon, and overall the Echo Dot has been a fantastic addition to our home, but Amazon needs to step up their game. These are issues you would expect out of brand new tech made ten years ago.	3	January 7, 2021	1
